user_id	epoch_0	epoch_1	epoch_2	epoch_3	epoch_4	epoch_5	epoch_6	epoch_7	epoch_8	epoch_9	epoch_10	epoch_11	epoch_12	epoch_13	epoch_14	epoch_15	epoch_16	epoch_17	epoch_18	epoch_19	epoch_20	epoch_21	epoch_22	epoch_23	epoch_24	epoch_25	epoch_26	epoch_27	epoch_28	epoch_29
26176	23092	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327	18327
26177	24557	24557	24557	24557	24557	18580	24557	18580	24557	24557	24557	18580	24557	24557	18580	18580	18580	18580	18580	18580	18580	18580	18580	24557	24557	16674	18580	18580	7552	24557
26178	6203	6203	9489	6203	9489	6203	6203	6203	6203	9489	9489	9489	9489	6203	9489	9489	6203	6203	9489	9489	6203	9489	6203	6203	6203	6203	6203	6203	19848	6203
26179	16196	18327	18327	16196	16196	18327	16196	16196	16196	16196	16196	16196	18327	5841	18327	16196	18327	16196	16196	18327	16196	16196	5841	16196	18327	16196	16196	16196	16196	18327
26180	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171	18171
26181	15633	17656	16470	16470	926	926	3552	926	926	7453	17656	24784	926	17656	7453	16470	17656	16470	12911	926	16470	12911	17656	17656	15633	12911	3552	4945	926	16470
26182	9725	20436	20436	9725	9725	9725	9725	9725	20436	9725	20436	20436	9725	13297	20436	20436	20436	20436	20436	20436	9725	20436	20436	20436	20436	20436	9725	20436	9725	9725
26183	20357	20357	20357	20357	20357	20357	20357	20357	20357	20357	20357	20357	20357	20357	24976	20357	20357	20357	20357	24976	24976	20357	20357	20357	20357	20357	20357	20357	24976	20357
26184	24164	24164	24164	24164	24164	23597	2161	24164	2161	2161	24164	24164	2161	24164	24164	14383	21208	24164	24164	14383	12607	24164	14383	24164	24164	2161	2161	24164	2161	24164
26185	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121
26186	4293	4293	26377	4293	4293	4293	4293	4293	4293	4293	4293	4293	4293	26377	4293	4293	14514	4293	4293	4293	4293	4293	4293	4293	17486	4293	4293	4293	4293	4293
26187	15650	15650	15650	15650	15650	20511	15650	15650	15650	15650	15650	1014	25132	25132	15650	15650	30	1014	15650	15650	25488	15650	21837	15650	19525	14058	19525	25132	15650	19525
26188	24164	121	121	121	24164	121	18674	24164	18674	121	121	121	24164	24164	121	121	121	121	24164	18674	121	121	121	121	121	121	18674	24164	121	24164
26189	21208	21208	25386	25939	25939	25386	25939	21208	21208	25939	25939	25939	21208	25386	21208	25939	25939	25939	25939	25939	25939	25939	25386	25939	25939	21208	21208	25386	25939	25939
26190	21769	21769	21769	10655	10655	10655	21769	10655	21769	21769	8754	21769	21769	5547	10655	21769	5547	21769	8754	10655	5547	8754	5547	5547	5547	5547	21769	5547	5547	10655
26191	23266	23266	23266	23266	23266	23266	23266	23266	23266	23266	3155	3155	23266	3155	23266	23266	23266	23266	23266	3155	23266	23266	23266	23266	23266	23266	23266	23266	23266	23266
26192	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516	1231	1231	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516
26193	5206	8946	5206	8946	5206	5206	5206	8946	5206	5206	8946	8946	5206	5206	20767	5206	5206	8946	8946	26223	8946	8946	5206	8946	8946	20242	20767	8946	8946	5206
26194	25239	3232	25239	3232	25239	4026	3232	3232	3232	3232	25239	3232	25239	4026	22918	18141	25239	3232	22918	3232	3232	22918	3232	22918	25239	22918	18141	3232	3232	3232
26195	15650	15650	15650	15650	15650	15650	15650	20293	5855	5855	5855	15650	5855	22051	8547	15650	5855	15650	15650	18326	6140	20293	5855	22051	8547	15650	15650	15650	21282	20293
26196	18481	18481	18481	18481	18481	18481	18481	18481	3558	18481	17047	18481	18481	17047	18481	18481	18481	18481	18481	17047	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481
26197	993	993	993	7453	7453	7453	7453	3972	993	993	993	24603	3972	24603	3972	3972	993	3972	3972	7453	7453	3972	3972	7453	7453	993	993	3972	993	7453
26198	2036	2036	2036	2036	2036	2036	710	2036	2036	2036	2036	2036	2036	17809	16687	2036	13134	2036	2036	2036	2036	2036	2036	2036	2036	2036	2036	2036	2036	2036
26199	15650	24616	15650	24616	24616	24616	15650	15650	15650	24616	24616	24616	15650	24616	24616	15650	15650	15650	15650	24616	15650	15650	24616	24616	15650	15650	24616	24616	15650	15650
26200	23073	2892	15096	15096	17599	23073	23073	23073	15096	15096	15096	2892	15096	15096	2892	2892	2892	23073	15096	2892	2892	2892	18050	2892	15096	15096	23073	15096	15096	15096
26201	13673	13673	13673	13673	13673	16196	13673	13673	13673	13673	13673	24365	13673	24603	13673	13673	23527	13673	13673	5991	5991	3355	5991	13673	13673	3355	24603	3355	13673	24365
26202	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	121	13673	16092	121	121	121	16092	16092	121	121	121	16092	16092	121	16092	121	16092	121	121	16092
26203	26020	26020	26020	26020	26020	26020	26020	26020	26020	26020	26020	11851	26020	11851	26020	26020	26020	26020	11851	11851	26020	26020	26020	11851	11851	26020	18644	26020	26020	26020
26204	926	5470	926	926	926	926	926	926	5470	926	4945	926	926	69	20767	926	4945	455	926	926	5470	926	455	11851	926	5470	5470	926	926	926
26205	21276	21276	21276	21276	21276	21276	21276	21276	21276	21276	21276	21276	21276	24239	21276	21276	21276	21276	21276	21276	21276	21276	21276	21276	21276	21276	21276	21276	21276	21276
26206	26020	23266	23266	26020	3232	3232	2398	3232	26020	26020	23266	2398	23266	26020	26020	26020	23266	26020	23266	3232	25778	3232	3232	3232	26020	23266	23266	23266	23266	23266
26207	19182	25612	19182	19182	19182	19182	19182	19182	1777	19182	19182	25612	19182	1777	25612	1777	19182	19182	1777	12230	19182	19182	25612	19182	25612	25612	19182	19182	1777	19182
26208	16470	16470	20797	16470	16470	16470	16470	16470	16470	16470	16470	16470	24976	23814	23814	16470	21311	16470	16470	20797	16470	16470	20797	23814	16470	16470	16470	16470	16470	25809
26209	21025	21025	21025	10655	21025	21025	21025	21025	21025	21025	10655	20229	21025	20229	10655	21025	21025	22609	10655	21025	10655	21025	10655	21025	10655	21025	21025	10655	21025	10655
26210	4101	4101	4101	4101	4101	4101	4101	4101	18915	18915	4101	18915	4101	18915	4101	16645	16914	4101	4101	22480	22480	22480	4101	18915	22480	4101	4101	4101	16645	16645
26211	6856	6856	6856	6856	11177	6856	6856	24677	11177	11177	24677	6856	6856	6856	6856	11177	6856	6856	6856	6856	6856	24677	24677	24677	24677	6856	11177	24677	7314	6856
26212	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	24164	19674	25736	24164	24164	24164	24164	24164	24164	24164	24164	4101
26213	23266	23266	23266	19716	23266	23266	3935	23266	19716	23266	3935	3935	19716	3935	23266	3935	26486	23266	23266	23266	25778	19716	19716	3935	3935	19716	3935	23266	23266	23266
26214	23299	23299	23299	23299	8048	23299	15650	23299	15650	12743	15650	23299	23299	23299	23299	23299	23299	15650	15650	23299	15650	23299	23299	23299	23299	23299	23299	23299	23299	21873
26215	23299	23299	23299	23299	23299	23299	23299	3232	23118	23299	23118	23299	23299	6596	23299	23299	25132	3232	23118	23299	6694	3232	3232	23299	23299	23299	23299	23299	23299	23118
26216	23516	23516	12719	23516	12719	12719	12719	23516	23516	12719	12719	19885	19885	12719	12719	23516	12719	12719	12719	19885	12719	19885	12719	12719	23516	12719	12719	12719	19885	12719
26217	9708	9708	9708	9708	9708	9708	9708	9708	9708	8418	9708	8418	8418	9708	9708	9708	9708	9708	8418	9708	9708	9708	9708	8418	9708	9708	9708	9708	8418	9708
26218	20357	20357	20357	20357	20357	14149	20357	14149	14149	14149	18915	20357	20357	20357	20357	18915	25132	14149	19452	14149	20357	24422	20357	20357	14149	24422	14149	20357	24422	20357
26219	3232	3232	3232	16465	3232	3232	10218	3232	3232	3232	16465	3232	3232	16465	3232	16465	24636	3232	10218	16465	3232	10218	3232	16465	3232	16465	3232	3232	3232	3232
26220	3311	3311	3311	3311	3311	25406	25406	25406	25406	25406	25406	15437	3311	3311	25406	25406	25406	25406	25406	25406	3311	3311	3311	25406	3311	3311	25406	3311	3311	25406
26221	16470	16470	16470	16470	7023	16470	16470	16470	16470	16470	16470	16470	16470	24603	16470	7023	19267	24784	24784	24784	16470	7023	2036	2036	16470	7023	16470	16470	16470	16470
26222	13519	13519	13519	13519	13519	13519	13519	13519	13519	13519	13519	3753	16809	16809	3753	16809	997	16809	16809	16809	16809	16809	13519	16809	16809	13519	13519	13519	16809	13519
26223	9708	9708	9708	9708	926	13519	926	23118	23118	9708	23118	25282	7189	9708	9708	23118	13519	9708	9708	9708	23118	23118	9708	13519	7189	13519	13519	926	4026	926
26224	8048	5964	8048	8048	8048	8048	8048	8048	8048	8048	8048	8048	8048	11540	8048	8048	8048	8048	8048	15096	20070	8048	8048	8048	8048	8048	8048	8048	8048	8048
26225	21276	21276	21276	21276	18915	21276	18915	18915	18915	21276	21276	21276	18915	21276	21276	18915	7096	21276	21276	18915	21276	18915	21276	21276	21276	18915	21276	21276	21276	21276
26226	9708	9708	3311	3311	3311	3311	25406	3311	25406	25406	3311	3311	3311	19719	3311	25406	25406	3311	9708	25406	25406	3311	25406	25406	25406	3311	3311	25406	25406	3311
26227	21276	21276	21276	21276	13847	21276	21276	21276	21276	21276	21276	24603	24603	24603	21276	18674	18674	21276	21276	24603	21276	13847	21276	21276	24603	24603	24603	18674	13847	18674
26228	2398	2398	16465	16465	16465	2398	2398	2398	2398	2398	2398	16465	2398	16465	2398	2398	16465	2398	2398	2398	16465	16465	16465	2398	2398	2398	2398	16465	2398	2398
26229	23478	22886	23478	23478	23478	5904	22886	23478	23478	23478	23478	23478	23478	23478	23478	23478	3973	23478	23478	23478	23478	23478	23478	23478	3973	23478	23478	3973	23478	23478
26230	8886	8596	16470	8596	8596	16470	16470	8596	8596	16470	16470	16470	16470	16470	16470	16470	8596	8886	8596	8596	16470	16470	16470	16470	8886	16470	16470	16470	8596	16470
26231	15732	15732	15732	15732	15732	15732	17047	15732	15732	15732	17047	17047	17047	15732	15732	15732	17047	15732	15732	15732	10172	17047	15732	15732	15732	15732	15732	17047	15732	17047
26232	6682	6682	6682	6682	6682	6682	6682	6682	6682	1675	6682	6682	6682	6682	6682	6682	6682	6682	6682	6682	6682	6682	6682	6682	6682	6682	6682	11958	6682	6682
26233	23118	23118	23118	3311	23118	23118	23118	23118	23118	23118	23118	3311	23118	23118	23118	23118	23118	23118	23118	23118	23118	23118	23118	23118	18727	23118	23118	23118	18727	18727
26234	926	25239	25239	25239	25239	25239	25239	25239	926	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239
26235	23516	23516	23516	23118	5855	5855	5855	23118	5855	5855	23118	23516	23118	10802	23118	23516	5855	10655	23118	23118	25100	23118	10802	12230	23118	23516	5855	5855	23118	23118
26236	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	18736	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299
26237	14746	14746	14746	9254	14746	14746	14746	14746	9254	14746	9254	14746	9254	14746	9254	14746	18232	14746	14746	14746	9254	14746	9254	14746	14746	9254	9254	14746	9254	14746
26238	3533	8711	12681	12681	12681	12681	12681	12681	12681	12681	2836	12681	12681	12681	12681	12681	12681	12681	12681	12681	1701	8711	12681	12681	12681	12681	12681	12681	12681	12681
26239	22233	25633	22233	14708	25633	27567	27567	14708	14708	27567	14708	14708	25633	2746	14708	27567	25633	27567	27567	25633	14708	14708	25633	25633	25633	14708	25633	14708	22233	14708
26240	19525	19525	19525	16470	16470	16470	16470	16470	16470	16470	19525	19525	19525	16470	19525	19525	24505	16470	16470	19525	19525	19525	19525	19525	19525	16470	19525	16470	19525	19525
26241	8754	8754	8081	8754	16022	16022	8081	8754	16022	16022	16022	8754	8754	16022	16022	16022	16022	16022	8754	16022	8754	8754	16022	16022	16022	16022	16022	16022	16022	16022
26242	2017	10655	10655	10655	2017	10655	10655	10655	10655	10655	10655	10655	10655	10655	10655	10655	10655	10655	10655	10655	10655	2017	10655	10655	10655	2017	10655	10655	10655	10655
26243	6412	6412	6412	6412	6412	18327	18327	6412	18327	18327	6412	6412	6412	18327	18327	18327	6412	6412	18327	6412	6412	6412	18327	18327	18327	18327	18327	18327	18327	6412
26244	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23869	23299	23299	23299	23869	23299	23299	23299	23299	23299
26245	23118	23118	23118	23118	23118	23118	23118	23118	23118	23118	23118	23118	23118	15096	23118	23118	23118	23118	23118	23118	23118	15096	23118	23118	23118	23118	23118	23118	23118	23118
26246	12574	12574	12574	12574	12574	12574	12574	19239	19239	19239	19239	5818	5818	19239	12574	19239	19239	5818	19239	19239	12574	19239	19239	19239	12574	19239	19239	5818	12574	19239
26247	3311	3311	3311	3311	3311	3311	3311	3311	3311	3311	3311	3311	3311	3311	3311	3311	3311	3311	3311	11851	3311	3311	3311	3311	3311	3311	11851	3311	3311	3311
26248	23299	23299	23299	23299	3311	23299	23299	23299	23299	23299	23299	23299	23299	3311	23299	23299	23299	3311	3311	3935	3935	23299	23299	23299	23299	3935	14730	23299	3311	3935
26249	24616	24616	24616	13673	13673	24616	1777	24616	13673	13673	24616	24616	13673	1777	24616	13673	24616	24616	24616	13673	1777	1777	24616	24616	24616	24616	24616	24616	13673	1777
26250	25915	25915	25915	25915	25915	25915	25915	25915	24976	24976	25915	24976	25915	25915	25915	24976	25915	25915	25915	24976	25915	25915	25915	25915	25915	25915	24976	24976	25915	25915
26251	5478	5478	5478	27124	10249	10249	10249	20413	27124	5478	5478	5478	5478	17652	5478	5478	20413	10249	5478	10249	5478	10249	5478	10249	20413	5478	5478	5478	5478	5478
26252	25612	25612	9947	9947	25612	25612	25612	25612	9947	9947	25612	25612	25612	25612	25612	25612	25612	9947	9947	9947	9947	25612	25612	25612	25612	25612	25612	25612	9947	9947
26253	8946	8946	8946	8946	8946	8946	19806	8946	19806	8946	1818	1818	26559	8946	8946	26559	8946	26559	8946	8946	1818	8946	19806	8946	8946	8946	8946	8946	7455	8946
26254	9708	9708	9708	1064	9708	1064	9708	9275	9708	9708	1064	1064	1064	1064	69	23671	8547	9708	23671	14724	8547	14724	23671	8547	8547	9275	14724	9708	9708	9708
26255	23266	23266	23266	6682	6682	23266	23266	23266	23266	6682	23266	23266	23266	6682	23266	23266	23266	23266	23266	12143	5253	12143	23266	23266	23266	23266	6682	6682	6682	8519
26256	15650	15650	15650	6598	15650	15650	6598	9275	6598	15650	15650	15650	15650	9275	15650	9275	6598	9275	15650	15650	15650	15650	6598	9275	9275	9275	6598	15650	9275	9275
26257	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	23299	15905	23299	23299	15905	23299	23299	23299	15905	23299	23299	23299	15905	23299	15905	23299	23299	23299
26258	3894	3894	3894	3894	3894	3894	3894	17047	3894	3894	17047	5153	3894	3894	3894	3894	17047	3894	3894	17047	3894	17047	3894	17047	3894	17047	3894	3894	17047	3894
26259	5991	6856	2425	2885	2885	6856	6856	6856	6856	2885	2885	2885	2885	6856	2425	2425	6856	6856	6856	2425	5991	2885	2425	2425	2885	2885	2885	5991	2885	2885
26260	26300	26300	26300	26300	26300	2315	2315	2315	2315	2315	2315	17213	17213	17213	2315	2315	26300	2315	2315	2885	26300	26300	26300	26300	17213	17213	17213	2315	2315	2315
26261	20649	8945	8754	8945	8945	8945	8945	8945	20649	20649	8754	8754	20649	8754	20649	8945	20649	8945	20649	8754	8754	20649	20649	8945	8945	8945	20649	20649	8945	8945
26262	25612	21994	21994	21994	7453	25612	7453	7453	20224	7453	21994	7453	7453	12396	7453	20224	7453	21994	20224	7453	20224	20224	25612	7453	23371	7453	7453	7453	23371	23371
26263	3935	8893	18915	3935	8893	18915	18915	18915	18915	18915	18915	18915	3935	18915	3935	3935	18915	18915	18915	8893	18915	18915	18915	3935	18915	3935	18915	18915	3935	3935
26264	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	27656	14746	14746	18275	14746	14746	14746	14746	14746	14746	14746	4767	27656	14746	27656	14746	14746
26265	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516	23516	4019	23516	23516	23516	23516	23466	23516	23516	23516	23516	23516	23516	23516	23516
26266	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255	6255
26267	23299	23299	23299	23299	13019	23299	13019	23299	23516	18727	23299	3935	23299	15633	23299	23299	18568	23299	23299	9167	24976	13019	8547	23299	8547	23299	15633	15633	23299	23299
26268	19525	19525	19525	19525	19525	19525	2315	27048	2315	1675	19525	19525	19525	22609	2315	19525	22609	19525	19525	2315	2315	19525	25386	19525	27048	27048	19525	19525	19525	19525
26269	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505	23505
26270	8048	8048	8048	8048	8048	8048	8048	8418	8418	8048	8418	8048	8048	8418	8048	8048	8048	8048	8418	13137	25386	8048	8048	8048	8048	8048	8418	13137	8418	8048
26271	15650	15650	15650	15650	7453	18417	15650	15650	7453	7453	15650	20364	20364	7453	10218	20364	18417	14675	10218	10218	10218	15650	18417	18417	24250	7453	20364	15650	15650	24250
26272	14149	14149	14149	14149	14992	14149	14149	14149	14149	14149	16440	14149	14149	14992	14149	16440	12466	14149	14149	14149	2927	14149	14992	16440	14149	14992	14149	14149	14992	14149
26273	2606	22918	22918	22918	23671	22918	23671	22918	23671	11930	23671	24422	19885	24422	19885	24422	19885	22918	24422	24422	19885	23671	22918	11930	23671	11930	24422	11930	13462	11930
26274	23299	23299	23299	23299	13019	23299	23299	23299	23299	23299	13019	18736	13019	7453	13019	23299	13019	23299	17656	18736	13239	14162	3232	13019	23299	13019	13019	13019	23299	3232
26275	3552	13673	13673	3552	3552	17656	17656	17656	17656	3552	3552	3552	13673	17656	3552	3552	3552	13673	13673	1096	3552	3552	17656	17656	3552	3552	3552	13673	3552	3552
26276	19885	9254	9254	9254	9254	19885	9254	19885	9254	9254	9254	9254	9254	19885	9254	9254	9254	9254	19885	9254	9254	19885	9254	9254	9254	9254	19127	9254	9254	19127
26277	23597	20293	20293	23597	16223	23597	23597	23597	20293	20293	1275	16223	23597	23597	16223	4806	23597	16223	16223	20293	16223	20293	23597	23597	18550	16223	20293	20293	23597	16223
26278	18417	9254	9254	18417	9254	18417	9254	15437	9254	9254	18417	9254	9254	18417	9254	9254	18417	18417	9254	9254	18417	9254	18417	18417	15437	9254	15437	18417	9254	18417
26279	15623	4481	4481	4481	15623	15623	4481	15623	4481	4481	4481	4481	4481	15623	4481	4481	4481	4481	4481	4481	4481	4481	4481	4481	4481	4481	4481	4481	4481	4481
26280	6598	453	6598	6598	22918	6598	2315	6598	2315	6598	25406	6598	6598	22918	2315	25406	12743	2315	453	2315	6598	6598	453	22918	6598	12743	6598	2315	12743	6598
26281	14162	121	14162	9947	14162	14162	14162	9947	24250	14162	14162	14162	14162	6856	18674	18674	14162	9947	9947	5818	9947	14162	9947	121	121	121	14162	14162	9947	24250
26282	24616	24616	24616	24616	24616	24616	24616	24616	24616	24616	24616	24616	24616	24616	24616	24616	21769	24616	24616	21769	24616	24616	24616	24616	24616	24616	24616	24616	24616	24616
26283	11370	6856	11370	18674	11370	11370	27422	11370	11370	11370	27422	27422	18550	20070	27422	18674	6856	27422	6856	18674	25858	27422	11370	2162	27422	27422	18550	2162	27422	11370
26284	12143	12143	12143	12143	12143	12143	16765	14878	16765	7096	7096	7096	14878	7096	14878	7096	21755	12143	7096	16765	16765	16765	12143	14878	14878	12143	16765	14878	14878	14878
26285	21704	18834	18834	23017	23017	23017	23017	23017	14448	23017	23017	23017	21704	21704	13329	21704	23017	13329	21704	21704	13329	21704	23017	10887	23017	23017	13329	21704	21704	21704
26286	11930	11930	11930	11930	11930	11930	11930	11930	11930	11930	11930	11930	11930	21804	121	11930	11930	11930	11930	121	11930	11930	11930	11930	2161	121	11930	11930	11930	11930
26287	1846	22958	1846	1846	1846	1846	1846	1846	7917	1846	1846	1846	7917	21804	1846	1846	7917	1846	1846	1846	22958	1846	7917	1846	22958	22958	22958	1846	7917	22958
26288	25239	25239	25239	25239	25239	25239	25239	25239	25406	25239	25239	25239	25239	16215	25239	25239	25406	25239	25239	25406	25406	25239	25239	25239	25239	25406	25239	25239	25239	25239
26289	19525	19525	19525	19525	19525	19525	19525	19525	2315	2315	2315	19525	19525	19525	2315	19525	19525	453	19525	2315	2927	453	19525	19525	19525	19525	19525	19525	24603	19525
26290	25386	22784	22784	25386	22784	25386	25386	25386	22784	22784	5196	25386	22784	22784	22784	5196	22784	22784	22784	25386	22784	22784	25386	25386	22784	22784	22784	5196	5196	25386
26291	18736	18736	18736	18736	18736	18736	18736	18736	18736	18736	18736	22407	18736	18736	18736	18736	18736	18736	18736	18736	18736	18736	18736	18736	18736	18736	18736	18736	18736	18736
26292	12466	12466	14212	12466	20823	14212	14212	14212	14212	25939	20823	20823	25939	25939	14212	27216	12466	25939	20823	20823	14212	14212	20823	20823	20823	14212	12466	12466	20823	19260
26293	5032	12602	12602	12602	12602	12602	12602	5032	5032	12602	12602	5032	5032	68	5032	12602	12602	5032	5032	12602	12602	12602	12602	12602	12602	5032	5032	5032	5032	5032
26294	14992	14992	14992	14992	14992	14992	14992	14992	14992	18305	14992	14992	14992	14992	14992	14992	14992	14992	14992	14992	14992	14992	14992	14992	14992	14992	14992	14992	14992	14992
26295	3972	3972	3972	3972	3972	9620	9620	9620	3972	3972	20499	20499	3972	9620	9620	20499	3972	9620	9620	9620	3972	12217	3972	20499	3972	3972	3972	3972	20499	3972
26296	22795	795	22795	22795	22795	22795	22795	22795	14448	22795	22795	22795	22795	795	5833	5833	997	22795	5833	22795	5833	22795	22795	22795	22795	22795	22795	22795	22795	22795
26297	7033	5984	1275	1275	1275	1275	1275	1275	1275	1275	1275	1275	1275	7033	1275	1275	1275	1275	1275	1275	1275	1275	1275	1275	1275	1275	1275	1275	1275	1275
26298	3552	3552	3552	3552	3552	3552	3552	3552	3552	3552	3552	3552	3552	3552	3552	3552	3552	3552	3552	3552	14410	3552	3552	3552	3552	3552	3552	3552	3552	3552
26299	7023	7023	7023	7023	7023	7023	7023	7023	7023	7023	7023	18050	12553	18092	6041	12553	7023	6041	18050	12553	18092	18050	7023	18050	6041	7023	7023	6041	18050	18092
26300	9708	9708	9708	9708	9708	9708	9708	9708	9708	2260	9708	2260	9708	9708	9708	9708	2260	9708	9708	4767	4767	4767	9708	4767	9708	9708	9708	9708	4767	9708
26301	23671	23671	23671	23671	23671	23671	23671	23671	21473	23671	21473	23671	23671	5153	23671	27656	23671	23671	23671	20672	27656	23671	23671	23671	23671	23671	23671	23671	23671	23671
26302	15650	15650	25239	25239	25239	15650	15650	15650	25239	25239	25239	25239	15650	11401	25239	15650	15650	15650	19885	21769	15650	15650	25239	25239	19885	15650	15650	15650	15650	15650
26303	14040	14040	14040	14040	14040	14040	14040	14040	14040	14040	3392	14040	3392	19885	14040	14040	500	14040	14040	14040	14040	3392	14040	14040	14040	14040	14040	14040	19885	19885
26304	15650	15650	15650	16470	24164	15650	15650	24164	16470	137	137	137	15650	21501	137	24164	15650	9275	24164	15650	24164	24164	24164	9275	15650	9275	16470	24164	137	16470
26305	9756	15906	15906	15906	9756	15906	22119	15906	15906	15906	15906	9756	9756	15906	22119	22119	22119	15906	22119	15906	15906	15906	22119	15906	22119	15906	22119	22119	15906	15906
26306	26059	8946	26059	6598	21101	8946	26059	18736	8946	8946	18736	26059	26059	6598	8946	26059	21101	26059	26059	18736	8946	323	6598	6598	6598	26059	26059	6598	8946	18644
26307	9275	9275	9275	9275	9275	9275	9275	9275	9275	13518	13518	9275	9275	9275	7141	9275	13518	9275	9275	9275	9275	9275	9275	9275	9275	9275	27656	27656	9275	13518
26308	23118	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	23118	4767	25239	25239	25239	25239	25239	25239	25239	25239	25239	25239	23118	25239	25239
26309	9254	9254	9254	9254	9254	8350	9254	9254	9254	9254	9254	9254	9254	16388	9254	9254	9254	8350	9254	9254	3894	9254	9254	9254	9254	9254	9254	9254	3894	9254
26310	3753	19589	20189	3753	19589	20189	3753	20189	20189	20189	20189	20189	20189	20189	3753	20189	22086	20189	20189	19589	19589	20189	20189	20189	20189	20189	20189	20189	4759	20189
26311	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	13574	13574	13574	13574	14746	14746	13574	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746
26312	1064	1064	1064	1064	1064	1064	24976	24976	1064	1064	1064	24976	1064	1064	1064	24976	1064	1064	1064	1064	1064	1064	1064	1064	1064	24976	1064	1064	1064	1064
26313	13519	20293	20293	4000	20293	4000	20293	20293	20293	1675	20293	20293	20293	13519	13519	20293	20293	20293	24349	2885	2885	20293	4000	24349	24349	20293	13519	4000	2885	2885
26314	10802	453	453	10802	10802	453	10802	10802	10802	453	1275	1275	1275	10802	453	10802	10802	453	453	10802	453	10802	10802	1275	453	10802	10802	1275	10802	10802
26315	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481	18481
26316	24639	2162	22738	24639	24639	1699	24639	24639	24639	13574	13574	13574	13574	20241	20241	24639	24639	20241	24639	24639	20241	13574	13574	2162	24639	20241	24639	13574	24639	20241
26317	8519	8519	8519	8519	8519	8519	8519	8519	8519	8519	8519	8519	8519	24557	15147	8519	15147	8519	8519	8519	8519	15147	8519	8519	15147	15147	8519	8519	15147	15147
26318	17198	15623	15623	15623	17198	17198	17198	17198	17198	17198	17198	17198	15623	15623	17198	17198	15623	17198	17198	17198	15623	15623	15623	15623	17198	17198	17198	17198	17198	15623
26319	18994	18994	18994	18994	18994	18994	18994	18994	18994	18994	18994	18994	18994	22639	18994	18994	18994	18994	18994	18994	18994	18994	19589	18994	18994	18994	18994	18994	18994	18994
26320	23486	9189	23486	23486	9189	23486	9189	23486	23486	9189	9189	9189	23486	2698	23486	9189	9189	23486	23486	23486	7591	23486	23486	23486	23486	23486	23486	23486	23486	23486
26321	24639	13366	24801	13366	24801	17476	8418	24639	17476	13366	17476	13366	8418	17476	17476	17476	13366	8418	8418	24801	13366	24801	8418	13366	17476	24801	24801	24801	17476	17476
26322	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092	16092
26323	14149	14149	14149	14149	14149	8519	8519	8519	24349	1675	8519	8519	14149	8519	8519	14149	14149	8519	14149	8519	14149	24349	8519	24349	24349	8519	14149	14149	16378	8519
26324	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	14746	3753	14746	23259	14746	14746	14746	3753	14746	14746	14746	14746	14746	3753	14746	14746	14746
26325	3311	18481	18481	3311	18481	23989	23989	3311	18481	18481	1096	18481	3311	18481	18481	18481	25939	3311	3311	1096	18481	3311	18481	18481	18481	18481	3311	23989	1096	23989
